--------------------------------
time is:19.296875
----------------------------------------
optimal value:20072.5500193
----------------------------------------
room location
0  29.3000004292  0  20.7500002384  0  0  4.95000004768  0  0  0  10.9000000954  0  53.5000007153  0  0  39.2000005245  0  0  1.39999997616  0  
0  0  15.0499999523  0  0  0  0  24.8999998569  10.9000000954  0  0  0  0  0  67.5499999523  0  0  78.6500000954  0  75.9000000954  
48.4499998093  0  0  0  2.75  24.8999996185  0  0  0  36.3999996185  0  11.8499999046  0  62.3499999046  0  0  75.9000000954  0  0  0  
 以上——————————————————以下zijr
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
1  0  0  0  0  1  0  0  0  1  0  1  0  1  0  0  1  0  0  0  
1  0  0  0  0  0  0  0  0  1  0  0  0  1  0  0  1  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
1  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  1  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
1  0  0  0  0  1  0  0  0  1  0  0  0  1  0  0  1  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  1  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  
0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  0  

----------------------------------------以下qin
0  0  0  0  
0  0  0  0  
0  1  0  0  
0  0  0  0  
0  0  0  0  
0  0  0  0  
0  0  0  0  
0  0  1  0  
1  0  0  0  
0  0  0  0  
0  0  0  0  
0  0  0  0  
0  0  0  0  
0  0  0  0  
0  0  0  1  
0  0  0  0  
0  0  0  0  
0  0  0  0  
0  0  0  0  
0  0  0  0  
----------------------------------------以下xir
0  1  0  1  0  0  1  0  0  0  1  0  1  0  0  1  0  0  1  0  
0  0  1  0  0  0  0  1  1  0  0  0  0  0  1  0  0  1  0  1  
1  0  0  0  1  1  0  0  0  1  0  1  0  1  0  0  1  0  0  0  
best answer20072.5500193
flow answer:12060027.2804
adj answer:20072.5503271
